1.365413963794708252e-01,-1.299259513616561890e-01,-3.905303478240966797e-01,-6.253078579902648926e-02,7.142738997936248779e-02,5.133933573961257935e-02,-1.899956315755844116e-01,5.689794570207595825e-02,1.857552081346511841e-01,-3.671137616038322449e-02,1.882215440273284912e-01,-1.905389577150344849e-01
1.503450423479080200e-01,6.411992907524108887e-01,-2.296274155378341675e-01,-5.604190006852149963e-02,3.523213416337966919e-02,6.756445020437240601e-02,-1.149305403232574463e-01,1.456320881843566895e-01,-3.036357462406158447e-01,6.790630519390106201e-02,-4.949397221207618713e-02,1.129233911633491516e-01
7.648721337318420410e-01,-1.084876134991645813e-01,-5.289478972554206848e-02,1.911835074424743652e-01,3.881807327270507812e-01,-1.885984390974044800e-01,-4.458719789981842041e-01,3.353836536407470703e-01,-3.333926573395729065e-02,2.577818334102630615e-01,6.473937630653381348e-02,-1.504545938223600388e-02
1.879501044750213623e-01,3.124067187309265137e-01,4.126070737838745117e-01,-2.467313259840011597e-01,3.894258737564086914e-01,-8.785352855920791626e-02,-1.034895777702331543e-01,2.487496733665466309e-01,4.040908515453338623e-01,3.217566907405853271e-01,-8.822096884250640869e-02,-5.461715534329414368e-02
-1.372276842594146729e-01,-2.020491659641265869e-01,1.353117525577545166e-01,-2.186420559883117676e-01,-2.043468952178955078e-01,7.690609246492385864e-02,-7.897576689720153809e-01,-2.260677665472030640e-01,1.423149928450584412e-02,-7.592816650867462158e-02,-8.631505072116851807e-02,5.756396427750587463e-02
1.209908910095691681e-02,-1.311738193035125732e-01,-8.991663157939910889e-02,1.418563723564147949e-01,-3.104419112205505371e-01,1.934648118913173676e-02,1.703973710536956787e-01,-1.668533384799957275e-01,3.990791738033294678e-01,-1.761933565139770508e-01,-2.703627347946166992e-01,4.824768751859664917e-02
1.849106103181838989e-01,-2.181344777345657349e-01,1.997877508401870728e-01,8.299859613180160522e-02,-2.357294857501983643e-01,3.493639826774597168e-02,-5.135456919670104980e-01,-3.347947597503662109e-01,-4.132099449634552002e-02,-1.580721735954284668e-01,4.108443856239318848e-01,-1.961837857961654663e-01
-2.369612082839012146e-02,-2.549140527844429016e-02,3.580404818058013916e-01,4.393670707941055298e-02,8.065756410360336304e-02,9.994765371084213257e-02,4.974177852272987366e-02,1.951689831912517548e-02,-7.534180283546447754e-01,2.637286186218261719e-01,-5.204050540924072266e-01,-2.451951615512371063e-02
9.214781969785690308e-02,6.181427463889122009e-02,-2.539571225643157959e-01,-5.416082590818405151e-02,1.789051592350006104e-01,5.962897464632987976e-02,9.736285428516566753e-04,1.020380109548568726e-01,7.540760636329650879e-01,1.792489439249038696e-01,-6.489515900611877441e-01,1.891747489571571350e-02
2.602445483207702637e-01,5.178225040435791016e-01,-4.709066078066825867e-02,4.131995141506195068e-01,3.651897907257080078e-01,-1.323917359113693237e-01,3.326622247695922852e-01,1.705131530761718750e-01,-2.499759430065751076e-03,-1.460380405187606812e-01,3.774095475673675537e-01,-3.642715513706207275e-02
-5.477250814437866211e-01,2.483754977583885193e-02,-2.171139419078826904e-01,2.678571939468383789e-01,2.768620662391185760e-02,-3.238398209214210510e-02,1.644628494977951050e-01,5.173502024263143539e-03,1.226133480668067932e-02,-3.170467168092727661e-02,1.529121100902557373e-01,-3.256985545158386230e-02
3.501692116260528564e-01,3.324811756610870361e-01,-9.102058410644531250e-02,-1.753338277339935303e-01,1.429756172001361847e-02,-1.133736073970794678e-01,1.504138410091400146e-01,7.549629807472229004e-01,-6.831826269626617432e-02,-1.965188831090927124e-01,4.415483176708221436e-01,-9.869616478681564331e-02
-6.321458816528320312e-01,1.304063647985458374e-01,5.847820267081260681e-02,1.555871516466140747e-01,1.669088155031204224e-01,2.451479285955429077e-01,9.235404431819915771e-02,2.009673118591308594e-01,2.042992264032363892e-01,-8.690121024847030640e-02,6.824278831481933594e-02,9.706659615039825439e-02
7.345415949821472168e-01,1.370971202850341797e-01,4.958653450012207031e-02,-1.367626935243606567e-01,4.196052551269531250e-01,1.258965730667114258e-01,3.072697110474109650e-02,-2.023568563163280487e-02,6.407514214515686035e-02,-8.718814700841903687e-02,-1.452244818210601807e-01,1.039843559265136719e-01
1.875193417072296143e-02,-4.350986480712890625e-01,-2.613440752029418945e-01,-4.456610977649688721e-01,-1.183301210403442383e-01,-7.832486182451248169e-02,-1.400676369667053223e-01,5.519247800111770630e-02,-2.507549524307250977e-01,-1.691759675741195679e-01,-3.695703446865081787e-01,-1.015425696969032288e-01
-4.752460867166519165e-02,-4.301103204488754272e-02,8.032894134521484375e-02,5.813179910182952881e-02,1.453175991773605347e-01,1.404304355382919312e-01,7.066478133201599121e-01,3.989177644252777100e-01,1.169772911816835403e-02,-3.356671193614602089e-03,5.000268816947937012e-01,9.012936055660247803e-02
