1.800511591136455536e-02,-2.388323992490768433e-01,-2.066988646984100342e-01,4.051901400089263916e-02,-6.795979291200637817e-02,1.299303919076919556e-01,-1.320936381816864014e-01,8.975400030612945557e-02,-9.392744302749633789e-02,2.612411743029952049e-03,-8.384384214878082275e-02,1.360664069652557373e-01,-1.175069734454154968e-01,-6.828910112380981445e-02,2.368789613246917725e-01,4.529201239347457886e-02,-2.929805591702461243e-02,-2.054471522569656372e-01,-9.322441369295120239e-02,-3.209267929196357727e-02,1.607394963502883911e-02,-1.503898352384567261e-01,2.034987956285476685e-01,7.371858507394790649e-02,-3.140581846237182617e-01,2.732168436050415039e-01,-1.567446589469909668e-01,-8.193600922822952271e-02,9.983874857425689697e-02,2.668420970439910889e-01,7.627560943365097046e-02,-1.029955595731735229e-01,1.314542721956968307e-02,-1.209139898419380188e-01,1.490700393915176392e-01,6.957331299781799316e-02,-1.404841430485248566e-02,1.080378666520118713e-01,1.024277955293655396e-01,-1.760596781969070435e-01,9.338670223951339722e-02,-9.733354300260543823e-02,-7.436536252498626709e-02,2.647979371249675751e-02,1.491786092519760132e-01,-1.329003870487213135e-01,-2.742438316345214844e-01,-6.449858844280242920e-02,1.431082934141159058e-01,6.953341513872146606e-02
-6.227461155503988266e-03,-1.396271735429763794e-01,1.584925800561904907e-01,6.741696596145629883e-02,1.043011993169784546e-01,-8.897750079631805420e-02,7.328663486987352371e-03,-8.888193219900131226e-02,-2.637379765510559082e-01,3.093231320381164551e-01,-3.786267712712287903e-02,-4.609465226531028748e-02,-5.478655174374580383e-02,-1.551964282989501953e-01,-1.372179687023162842e-01,4.444083198904991150e-02,-2.327922582626342773e-01,-5.622122436761856079e-02,-1.425049751996994019e-01,8.392788469791412354e-02,-1.573418974876403809e-01,-1.070244759321212769e-01,1.279946118593215942e-01,5.356950312852859497e-02,8.343300223350524902e-02,-1.272041946649551392e-01,5.659859254956245422e-02,-1.815083175897598267e-01,3.479305887594819069e-03,-1.367703080177307129e-01,-1.292964369058609009e-01,8.729715645313262939e-02,-8.044840395450592041e-02,2.094874382019042969e-01,-8.135941624641418457e-02,1.729045212268829346e-01,-1.258715093135833740e-01,2.114691138267517090e-01,1.921417117118835449e-01,1.936204172670841217e-02,-4.605849459767341614e-02,-5.639086291193962097e-02,1.609551906585693359e-01,1.105277016758918762e-01,2.451089769601821899e-01,-1.441155523061752319e-01,-8.184759318828582764e-02,-8.007542230188846588e-03,-1.932022571563720703e-01,9.138452261686325073e-02
1.784985959529876709e-01,-2.085739076137542725e-01,-4.083356857299804688e-01,1.285480409860610962e-01,-6.044911965727806091e-02,-2.257151007652282715e-01,-3.290082812309265137e-01,-1.070286557078361511e-01,-2.953298389911651611e-01,-1.990637183189392090e-02,6.483521312475204468e-02,2.539538443088531494e-01,-5.186894536018371582e-02,1.374576538801193237e-01,1.455801278352737427e-01,-1.693575084209442139e-01,2.370133250951766968e-01,-1.810383796691894531e-01,1.009191572666168213e-01,-3.366995975375175476e-02,-2.872028562705963850e-04,1.937688589096069336e-01,-1.824776679277420044e-01,1.376115232706069946e-01,9.218540042638778687e-02,1.289386153221130371e-01,-2.196729928255081177e-01,1.726612150669097900e-01,-6.453286856412887573e-02,-1.606889516115188599e-01,-7.734203338623046875e-02,7.800745964050292969e-02,2.972651422023773193e-01,7.971128076314926147e-02,-1.322112530469894409e-01,-2.053873240947723389e-01,-1.704415082931518555e-01,-1.549754440784454346e-01,7.816572487354278564e-02,-7.692766934633255005e-02,2.217837609350681305e-02,-3.564545512199401855e-01,-1.649805158376693726e-01,-7.736556977033615112e-02,1.478384733200073242e-01,1.024373322725296021e-01,1.227400302886962891e-01,-1.679565757513046265e-01,-1.260164529085159302e-01,7.444946467876434326e-02
-2.066958695650100708e-01,-1.451471000909805298e-01,-4.415849149227142334e-01,-7.114514242857694626e-03,6.633251160383224487e-02,-2.884700149297714233e-02,-1.266032308340072632e-01,-1.173609942197799683e-01,-9.050768613815307617e-02,1.287705749273300171e-01,1.176103651523590088e-01,-4.254980757832527161e-02,-2.148588746786117554e-01,-1.193295232951641083e-03,1.159274876117706299e-01,-2.920598089694976807e-01,-1.414639991708099842e-04,-1.978911310434341431e-01,-3.139908015727996826e-01,-7.495230529457330704e-03,-9.722445160150527954e-02,8.641804754734039307e-02,-4.573377221822738647e-02,1.642827317118644714e-02,1.313876956701278687e-01,1.668011099100112915e-01,-3.867447972297668457e-01,-1.926651149988174438e-01,-2.587870657444000244e-01,8.090011775493621826e-02,-7.634226232767105103e-02,-1.442465484142303467e-01,2.844622731208801270e-01,1.126460582017898560e-01,-6.707947701215744019e-02,-2.966227233409881592e-01,-1.772120445966720581e-01,-2.180137187242507935e-01,-7.424292154610157013e-03,1.265832334756851196e-01,1.155027896165847778e-01,3.291359543800354004e-02,2.054179459810256958e-01,-3.699455037713050842e-02,-1.501615941524505615e-01,1.826197206974029541e-01,-7.705477997660636902e-03,-2.043527364730834961e-01,2.121419906616210938e-01,6.322184205055236816e-02
1.085866987705230713e-02,3.640594659373164177e-03,-2.784757688641548157e-02,3.700664639472961426e-01,-1.126950234174728394e-01,-1.166549548506736755e-01,-1.608908623456954956e-01,-2.188938111066818237e-01,-6.925516575574874878e-02,5.723726749420166016e-02,1.456271111965179443e-01,-5.015454953536391258e-04,2.186257392168045044e-01,-4.118565618991851807e-01,-1.959891915321350098e-01,5.218100175261497498e-02,-1.727226972579956055e-01,-1.216669082641601562e-01,-9.653727710247039795e-02,3.961494192481040955e-02,-7.702394574880599976e-02,1.813913881778717041e-02,-7.132503669708967209e-03,8.740314096212387085e-02,-6.231596926227211952e-04,-1.583186686038970947e-01,-1.288887411355972290e-01,1.857257261872291565e-02,-1.665202341973781586e-02,-1.225169003009796143e-01,-6.800261326134204865e-03,-2.952455282211303711e-01,9.699723124504089355e-02,-6.859791278839111328e-02,1.573694050312042236e-01,-3.486212715506553650e-02,-5.814465228468179703e-03,4.359246790409088135e-02,-1.595853567123413086e-01,2.130215764045715332e-01,-1.578922420740127563e-01,-1.453382801264524460e-02,7.015550881624221802e-02,-1.714743226766586304e-01,3.319753799587488174e-03,-2.383318990468978882e-01,-1.328513585031032562e-02,1.084690988063812256e-01,-1.371237635612487793e-01,3.003422617912292480e-01
7.903641462326049805e-02,1.396910008043050766e-02,1.331115607172250748e-02,2.638205885887145996e-03,1.863716095685958862e-01,-3.533892333507537842e-02,1.527833938598632812e-01,-1.929627209901809692e-01,-6.566022057086229324e-03,2.672624588012695312e-01,-2.124048024415969849e-01,-6.592402607202529907e-02,-1.289312094449996948e-01,1.552955508232116699e-01,4.560256749391555786e-02,-1.443349942564964294e-02,-3.334950655698776245e-02,1.122099310159683228e-01,8.557408303022384644e-02,-2.340217819437384605e-03,8.014005422592163086e-02,-1.006021276116371155e-01,-2.295783162117004395e-01,-6.144623085856437683e-02,-8.528109639883041382e-02,-1.546282321214675903e-02,-1.611847132444381714e-01,6.164148822426795959e-02,8.693505078554153442e-03,1.306167840957641602e-01,-1.258713752031326294e-01,-1.704449392855167389e-02,-1.301323026418685913e-01,-1.153790727257728577e-01,6.996161490678787231e-02,-7.761043310165405273e-02,2.266611531376838684e-02,-2.020802199840545654e-01,1.136981025338172913e-01,-4.578742012381553650e-02,-5.639356747269630432e-02,-2.248054370284080505e-02,-4.798659682273864746e-02,-3.036846779286861420e-02,-2.599227130413055420e-01,8.956093341112136841e-02,1.949666999280452728e-02,1.973571814596652985e-02,-1.237487699836492538e-02,-2.859212085604667664e-02
-5.137340426445007324e-01,-5.177952349185943604e-02,1.867430508136749268e-01,2.217418402433395386e-01,-1.482072025537490845e-01,-1.400658637285232544e-01,3.812881410121917725e-01,1.027467846870422363e-02,2.878654301166534424e-01,-1.772246211767196655e-01,-3.353358805179595947e-01,-3.127646744251251221e-01,-1.028787940740585327e-01,-1.927606761455535889e-02,1.546704322099685669e-01,-3.098455369472503662e-01,-2.309243232011795044e-01,-2.544184923171997070e-01,-1.146118417382240295e-01,1.677219569683074951e-01,-3.398962616920471191e-01,-2.288970798254013062e-01,-1.566379666328430176e-01,-2.676485776901245117e-01,6.291326880455017090e-02,-1.164794117212295532e-01,1.105621531605720520e-01,1.199351996183395386e-01,-2.392851561307907104e-01,-2.599487304687500000e-01,1.842359006404876709e-01,-1.396688222885131836e-01,-4.317950084805488586e-02,1.510256379842758179e-01,-1.385633200407028198e-01,-7.900202274322509766e-02,-1.212584897875785828e-01,1.601546108722686768e-01,1.508266851305961609e-02,2.511951625347137451e-01,-2.586139738559722900e-01,-3.637222349643707275e-01,1.507422188296914101e-03,-4.133413732051849365e-01,-2.487923502922058105e-01,-2.863959968090057373e-01,2.672454714775085449e-01,8.192291110754013062e-02,-1.557595375925302505e-02,4.194314032793045044e-02
5.964341014623641968e-02,-1.038873717188835144e-01,-1.135300546884536743e-01,1.408814042806625366e-01,-1.560651510953903198e-01,-1.460432261228561401e-01,2.695668935775756836e-01,-1.382293999195098877e-01,5.684529989957809448e-02,2.005539387464523315e-01,2.841212227940559387e-02,3.121644854545593262e-01,-1.705391854047775269e-01,-1.383984535932540894e-01,1.398395299911499023e-01,-3.085465729236602783e-01,2.609032988548278809e-01,-2.034178525209426880e-01,6.791307777166366577e-02,4.658659920096397400e-02,1.115286201238632202e-01,-1.868690401315689087e-01,1.127779930830001831e-01,1.790086925029754639e-02,-3.918977081775665283e-01,2.117878049612045288e-01,-1.763288527727127075e-01,6.194392964243888855e-02,2.461523115634918213e-01,2.533765509724617004e-02,4.582719504833221436e-02,5.071144551038742065e-02,5.310771614313125610e-02,-2.404430182650685310e-03,8.688321709632873535e-02,-3.364766761660575867e-02,-6.008562073111534119e-02,7.810323685407638550e-02,-7.096673548221588135e-02,1.803473755717277527e-02,1.389950066804885864e-01,1.567701399326324463e-01,1.659035682678222656e-01,-2.364565059542655945e-02,-5.611493065953254700e-02,-1.993235014379024506e-02,-3.784976005554199219e-01,7.451852411031723022e-02,4.921230487525463104e-03,-1.648708134889602661e-01
2.351252585649490356e-01,7.895398139953613281e-02,-3.111037909984588623e-01,-5.237983912229537964e-02,-3.071179091930389404e-01,1.898731291294097900e-01,-4.099831283092498779e-01,-4.987829923629760742e-01,-6.763625424355268478e-03,-2.319833487272262573e-01,1.607887744903564453e-01,1.311065405607223511e-01,-4.087518900632858276e-03,2.558259963989257812e-01,-2.371472865343093872e-02,-4.814415425062179565e-02,-2.225768119096755981e-01,1.102576404809951782e-01,-3.649772107601165771e-01,-1.380124241113662720e-01,8.141257613897323608e-02,2.913373410701751709e-01,1.019541472196578979e-01,-1.357791274785995483e-01,-9.363496303558349609e-02,1.338461935520172119e-01,-1.253227442502975464e-01,-5.767754465341567993e-02,-4.532061219215393066e-01,1.145369112491607666e-01,-7.969562709331512451e-02,-1.570644080638885498e-01,2.129466384649276733e-01,-8.686135709285736084e-02,-1.676650643348693848e-01,1.047807745635509491e-02,-1.033075153827667236e-01,8.893168531358242035e-03,1.726815402507781982e-01,-2.649950087070465088e-01,-2.126682549715042114e-01,8.320754393935203552e-03,-1.358709298074245453e-02,-1.953259706497192383e-01,-1.345036923885345459e-01,-9.397669136524200439e-02,1.848207712173461914e-01,-3.322678059339523315e-02,5.788479000329971313e-02,1.528610885143280029e-01
2.486748993396759033e-01,-1.935074925422668457e-01,-5.452563986182212830e-02,-3.326962515711784363e-02,-2.823381721973419189e-01,-3.049268424510955811e-01,-4.932119324803352356e-02,1.119330152869224548e-01,6.593406945466995239e-02,-2.847652882337570190e-02,8.363075554370880127e-02,2.394879311323165894e-01,1.135264635086059570e-01,1.321426779031753540e-01,-1.195905581116676331e-01,-7.991158217191696167e-02,1.306374222040176392e-01,-2.799310907721519470e-02,-1.004800722002983093e-01,1.743462383747100830e-01,-2.656427212059497833e-02,9.970528632402420044e-02,-3.866966664791107178e-01,6.132615730166435242e-02,4.926827177405357361e-02,8.349736779928207397e-02,-2.456330507993698120e-01,3.658511862158775330e-02,-9.969731792807579041e-03,5.138413608074188232e-02,-5.318962037563323975e-03,3.420757502317428589e-02,4.530225321650505066e-02,5.365592986345291138e-02,1.411203891038894653e-01,-1.714058779180049896e-02,-6.834913045167922974e-02,2.022173851728439331e-01,-1.717632710933685303e-01,-1.539105176925659180e-01,-2.790185213088989258e-01,2.043242752552032471e-01,-3.205039799213409424e-01,4.764165729284286499e-02,1.455002129077911377e-01,1.206541806459426880e-01,-9.925133734941482544e-02,-3.516610264778137207e-01,-2.090751230716705322e-01,-1.355171352624893188e-01
