3.651942908763885498e-01,-1.626098304986953735e-01,-2.486284077167510986e-01,-1.127013802528381348e+00,-1.846516430377960205e-01,-8.746867179870605469e-01,1.544124037027359009e-01,4.842140376567840576e-01,-6.715950965881347656e-01,-1.991018950939178467e-01,-6.083642691373825073e-02,1.683785766363143921e-01,4.220704138278961182e-01,2.871390879154205322e-01,6.386958360671997070e-01,-9.854714870452880859e-01,-2.770685255527496338e-01,1.181080564856529236e-01,-3.431434929370880127e-01,-1.260881900787353516e+00
7.956542074680328369e-02,4.170380830764770508e-01,1.156567130237817764e-02,1.676155328750610352e-01,-4.109989404678344727e-01,-3.189601302146911621e-01,1.170608680695295334e-03,4.214843511581420898e-01,4.325536787509918213e-01,3.927521407604217529e-01,5.067932009696960449e-01,2.291040569543838501e-01,5.134417116641998291e-02,-4.645217582583427429e-02,-5.062296241521835327e-02,3.043267130851745605e-01,-5.764781832695007324e-01,2.160505801439285278e-01,3.070191144943237305e-01,-1.149422302842140198e-01
8.204817771911621094e-02,-3.207714259624481201e-01,5.762628838419914246e-02,2.394407801330089569e-02,1.844998598098754883e-01,-6.822599470615386963e-02,-5.778759121894836426e-01,-7.274593114852905273e-01,1.159017458558082581e-01,2.135034464299678802e-02,-6.061247587203979492e-01,-3.590385913848876953e-01,-1.541752934455871582e+00,4.181622564792633057e-01,-7.585322856903076172e-01,5.262635350227355957e-01,-8.075504302978515625e-01,-6.455246806144714355e-01,8.302393555641174316e-01,-1.639593839645385742e-01
4.038527309894561768e-01,2.237968146800994873e-01,-1.226450279355049133e-01,-3.791294097900390625e-01,-5.690609812736511230e-01,-1.221000254154205322e-01,5.136346220970153809e-01,1.445500105619430542e-01,2.931291759014129639e-01,4.880049824714660645e-01,3.756323084235191345e-02,-3.124279081821441650e-01,5.397374033927917480e-01,-3.952842652797698975e-01,2.255555093288421631e-01,-1.075630307197570801e+00,-9.523153305053710938e-03,4.902399778366088867e-01,-2.648328244686126709e-01,3.635831177234649658e-01
2.906130850315093994e-01,-9.489768147468566895e-01,-4.663853645324707031e-01,2.822593450546264648e-01,-2.746958732604980469e-01,-1.558785438537597656e-01,2.650133669376373291e-01,1.558318966999650002e-03,5.123338103294372559e-01,4.675959646701812744e-01,-6.950680613517761230e-01,-4.059959053993225098e-01,5.050100684165954590e-01,5.367277935147285461e-02,1.569015681743621826e-01,-2.812401950359344482e-01,-4.502501189708709717e-01,-6.412903070449829102e-01,6.974308490753173828e-01,-3.339174985885620117e-01
9.409576058387756348e-01,-4.438141733407974243e-02,4.885834455490112305e-01,-2.996831536293029785e-01,6.505445837974548340e-01,-5.775790810585021973e-01,6.449906826019287109e-01,-1.041727364063262939e-01,2.175195217132568359e-01,2.866746187210083008e-01,1.929683610796928406e-02,-1.704791188240051270e-01,8.510994166135787964e-02,2.891487479209899902e-01,1.153114736080169678e-01,2.214055359363555908e-01,-8.078673481941223145e-01,-1.542454212903976440e-01,-4.147212505340576172e-01,6.039689183235168457e-01
5.441414117813110352e-01,-3.446325957775115967e-01,1.620647311210632324e-01,-2.440470010042190552e-01,4.608250558376312256e-01,-2.944966554641723633e-01,3.341348096728324890e-02,-1.566960513591766357e-01,2.392941564321517944e-01,3.749945759773254395e-02,-2.064033038914203644e-02,-5.162694677710533142e-02,-1.830117851495742798e-01,-2.118281275033950806e-02,3.182355761528015137e-01,2.666453719139099121e-01,2.534094750881195068e-01,1.939774006605148315e-01,-2.261793017387390137e-01,1.738984584808349609e-01
-1.659143567085266113e-01,-2.682449994608759880e-03,-1.136259675025939941e+00,3.155506029725074768e-02,-2.161229848861694336e-01,-3.105606734752655029e-01,1.497663408517837524e-01,-3.608975410461425781e-01,3.095307946205139160e-01,2.496569454669952393e-01,-4.630321562290191650e-01,-8.382538557052612305e-01,6.165072321891784668e-01,1.530999392271041870e-01,-3.885791450738906860e-02,-1.374503970146179199e+00,-1.029018163681030273e+00,1.288285702466964722e-01,3.217985332012176514e-01,-7.410593330860137939e-02
-2.817929685115814209e-01,2.008150070905685425e-01,1.854439526796340942e-01,-6.621692180633544922e-01,8.103726059198379517e-02,-3.839236497879028320e-01,1.172772720456123352e-01,-1.669762134552001953e-01,-2.057637320831418037e-03,2.761445641517639160e-01,-1.682691723108291626e-01,1.551510095596313477e-01,6.145695447921752930e-01,-6.902034878730773926e-01,-8.833236247301101685e-02,2.263313829898834229e-01,-6.891955733299255371e-01,3.322003483772277832e-01,3.291197419166564941e-01,2.916264832019805908e-01
-2.653017640113830566e-01,-5.673312544822692871e-01,4.060998558998107910e-01,-2.027566432952880859e-01,-1.115951776504516602e+00,-2.287603467702865601e-01,-1.383821368217468262e-01,1.425592601299285889e-01,5.204123854637145996e-01,-8.630695343017578125e-01,5.767983794212341309e-01,1.075476557016372681e-01,2.997530996799468994e-01,-1.044713139533996582e+00,3.214295506477355957e-01,2.618633806705474854e-01,-5.116537213325500488e-01,3.984080851078033447e-01,-2.094406634569168091e-01,3.606327176094055176e-01
